singer	title	cluster
스누퍼 (SNUPER)	U	1
JJCC (제이제이씨씨)	오늘 한번	3
이하이	한숨	0
이하이	손잡아 줘요	5
이하이	WORLD TOUR (비행) (Feat. MINO of WINNER)	0
하현우 (국카스텐)	Don`t Cry (우리 동네 음악대장)	1
Red Velvet (레드벨벳)	7월 7일 (One Of These Nights)	5
Red Velvet (레드벨벳)	Cool Hot Sweet Love	0
Red Velvet (레드벨벳)	Light Me Up	4
Red Velvet (레드벨벳)	처음인가요 (First Time)	3
Red Velvet (레드벨벳)	장미꽃 향기는 바람에 날리고 (Rose Scent Breeze)	6
Red Velvet (레드벨벳)	7월 7일 (One Of These Nights) (De-Capo Ver.)	5
Red Velvet (레드벨벳)	7월 7일 (One Of These Nights) (Joe Millionaire Ver.)	5
Red Velvet (레드벨벳)	7월 7일 (One Of These Nights) (Piano Ver.)	5
소녀온탑	같은 곳에서	1
7 go up	Yum-Yum (얌얌)	0
Pinkrush	Fingertips	0
GOT7 (갓세븐)	Fly	0
GOT7 (갓세븐)	못하겠어	0
GOT7 (갓세븐)	빛이나	3
GOT7 (갓세븐)	FISH	0
GOT7 (갓세븐)	REWIND	5
GOT7 (갓세븐)	Beggin on my knees	0
GOT7 (갓세븐)	Something Good	3
박재범	사실은 (The Truth Is)	1
DEAN	D (half moon) (Feat. 개코)	0
장범준	그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡)	1
장범준	사랑에 빠졌죠 (당신만이)	1
장범준	빗속으로	0
장범준	봄비	0
장범준	사랑에 빠져요 (금세 사랑에 빠지는)	1
오마이걸 (OH MY GIRL)	LIAR LIAR	0
오마이걸 (OH MY GIRL)	B612	0
오마이걸 (OH MY GIRL)	I FOUND LOVE	0
오마이걸 (OH MY GIRL)	KNOCK KNOCK	0
오마이걸 (OH MY GIRL)	한 발짝 두 발짝	0
블락비 (Block B)	몇 년 후에	3
DAY6 (데이식스)	First Time	6
DAY6 (데이식스)	Blood	0
DAY6 (데이식스)	놓아 놓아 놓아	5
DAY6 (데이식스)	Sing Me	5
DAY6 (데이식스)	바래	3
DAY6 (데이식스)	Hunt	0
레이디스 코드	My Flower (Blossom mix)	5
레이디스 코드	Galaxy (the 3dge mix)	0
레이디스 코드	Chaconne (Arieta mix)	5
소년공화국 (Boys Republic)	Get Down	0
소년공화국 (Boys Republic)	지켜만 봐	4
소년공화국 (Boys Republic)	V.I.P	6
소년공화국 (Boys Republic)	널 위했던 노래 (원준 Solo)	0
10CM	봄이 좋냐??	0
마마무 (Mamamoo)	기대해도 좋은 날	4
마마무 (Mamamoo)	기대해도 좋은 날	4
아이오아이 (I.O.I)	Crush	0
라붐 (LABOUM)	상상더하기	4
라붐 (LABOUM)	3 Strike Out	6
라붐 (LABOUM)	Caterpillar	6
첸 (CHEN)	썸타 (Lil` Something)	0
히스토리	Wild Boy	3
히스토리	Queen	0
히스토리	Baby, Hello	5
히스토리	그럴 때면 (도균 Solo)	5
히스토리	LOST	5
히스토리	Liar	0
블락비 (Block B)	Toy	0
GOT7 (갓세븐)	HOME RUN	0
헤이즈 (Heize)	돌아오지마 (Feat. 용준형 Of 비스트)	0
업텐션 (UP10TION)	나한테만 집중해 (Attention)	6
업텐션 (UP10TION)	Stay	3
업텐션 (UP10TION)	아무렇지 않은 척 (Like nothing happened)	4
업텐션 (UP10TION)	Yes or No	0
업텐션 (UP10TION)	기적을 바란다 (I wish a miracle)	5
업텐션 (UP10TION)	보일 듯 말 듯 (Cherish)	3
베리굿 (BerryGood)	함께했음	3
베리굿 (BerryGood)	Angel	0
베리굿 (BerryGood)	요즘 너 때문에 난	0
베리굿 (BerryGood)	Love letter	1
베리굿 (BerryGood)	내 첫사랑	0
이하이	MY STAR	4
볼빨간사춘기	심술	0
러블리즈	Destiny (나의 지구)	3
러블리즈	퐁당	3
러블리즈	책갈피	5
러블리즈	1cm	3
러블리즈	마음 (*취급주의)	3
러블리즈	인형	0
세븐틴	엄지척	0
세븐틴	예쁘다	3
세븐틴	이놈의 인기	3
세븐틴	유행가	0
세븐틴	Say Yes	1
세븐틴	떠내려가	5
세븐틴	아낀다 (Vocal Team Ver.)	0
세븐틴	만.세 (Hiphop Team Ver.)	0
세븐틴	Shining Diamond (Performance Team Ver.)	6
세븐틴	사랑쪽지 (Love Letter)	0
TWICE (트와이스)	CHEER UP	3
TWICE (트와이스)	소중한 사랑	5
TWICE (트와이스)	Touchdown	4
TWICE (트와이스)	툭하면 톡	0
TWICE (트와이스)	Woohoo	3
TWICE (트와이스)	Headphone 써	0
TWICE (트와이스)	CHEER UP	3
에이프릴 (APRIL)	Wake Up	3
에이프릴 (APRIL)	팅커벨	0
에이프릴 (APRIL)	M.F.B.F. (내 미래의 남자친구에게)	3
에이프릴 (APRIL)	눈을 뜨면	6
에이프릴 (APRIL)	Jelly	2
탑독	Feel Alive	4
탑독	Feel Alive (Rap Ver.)	4
에디킴	내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태)	1
마마무 (Mamamoo)	황홀한 고백	2
Red Velvet (레드벨벳)	여시주의	0
방탄소년단	INTRO : 화양연화	7
방탄소년단	I NEED U	1
방탄소년단	잡아줘 (Hold Me Tight)	5
방탄소년단	고엽	5
방탄소년단	Butterfly (Prologue Mix)	4
방탄소년단	RUN	5
방탄소년단	Ma City	0
방탄소년단	뱁새	0
방탄소년단	쩔어	0
방탄소년단	불타오르네 (FIRE)	0
방탄소년단	Save ME	0
방탄소년단	EPILOGUE : Young Forever	0
방탄소년단	Converse High	0
방탄소년단	이사	0
방탄소년단	Whalien 52	0
방탄소년단	Butterfly	4
방탄소년단	House Of Cards (Full Length Edition)	0
방탄소년단	Love Is Not Over (Full Length Edition)	1
방탄소년단	I NEED U (Urban Mix)	1
방탄소년단	I NEED U (Remix)	1
방탄소년단	RUN (Ballad Mix)	5
방탄소년단	RUN (Alternative Mix)	5
방탄소년단	Butterfly (Alternative Mix)	4
방탄소년단	불타오르네 (FIRE)	0
AKMU (악동뮤지션)	RE-BYE	0
AKMU (악동뮤지션)	사람들이 움직이는 게	0
AKMU (악동뮤지션)	새삼스럽게 왜	3
AKMU (악동뮤지션)	초록창가	0
아이오아이 (I.O.I)	Dream Girls	6
AKMU (악동뮤지션)	사소한 것에서	0
AKMU (악동뮤지션)	주변인	0
Crush	우아해 (woo ah)	0
VAV	Brotherhood	5
VAV	소문내지마	3
마마무 (Mamamoo)	섹시한 남자	1
티파니 (TIFFANY)	I Just Wanna Dance	4
케이윌	The Day	5
AOA	Good Luck	0
비아이지 (B.I.G)	BIG TRANSFORMER	5
비아이지 (B.I.G)	아프로디테 (APHRODITE)	4
비아이지 (B.I.G)	타올라	0
비아이지 (B.I.G)	RIGHT NOW	0
비아이지 (B.I.G)	듣고 있니	3
비아이지 (B.I.G)	데려다 줄게	0
몬스타엑스	Ex Girl (Feat. 휘인 Of 마마무)	6
몬스타엑스	걸어 (All in)	4
몬스타엑스	네게만 집착해	3
몬스타엑스	백설탕	0
몬스타엑스	반칙이야	0
몬스타엑스	Because of U	0
로미오 (ROMEO)	악몽	3
맵식스 (MAP6)	매력발산타임	0
맵식스 (MAP6)	밀당	3
백아연	쏘쏘	1
오마이걸 (OH MY GIRL)	WINDY DAY	3
오마이걸 (OH MY GIRL)	STUPID IN LOVE	3
오마이걸 (OH MY GIRL)	LIAR LIAR	0
오마이걸 (OH MY GIRL)	B612	0
오마이걸 (OH MY GIRL)	I FOUND LOVE	0
오마이걸 (OH MY GIRL)	KNOCK KNOCK	0
오마이걸 (OH MY GIRL)	한 발짝 두 발짝	0
오마이걸 (OH MY GIRL)	LIAR LIAR (Chinese Ver.)	0
어반자카파	널 사랑하지 않아	1
CLC	어느 별에서 왔니 (What Planet Are You From?)	4
CLC	아니야 (No Oh Oh)	3
CLC	하나, 둘, 셋	3
CLC	Day By Day	3
CLC	Dear My Friend	3
CLC	진작에	0
iKON	오늘 모해 (#WYD)	3
EXID	L.I.E	6
B1A4,서은광 (비투비),이창섭,허영지 (카라),A-JAX,에이프릴 (APRIL),오마이걸 (OH MY GIRL)	손끝의 사랑	7
소년공화국 (Boys Republic)	Hello (Japanese Ver.)	0
EXO	Monster	0
EXO	Lucky One	4
정키	바라지 않아 (Feat. 소정 Of 레이디스 코드)	5
EXO	Heaven	7
DIA (다이아)	Happy Ending	5
DIA (다이아)	그 길에서	5
DIA (다이아)	연습생	7
DIA (다이아)	널 기다려 (예빈)	3
DIA (다이아)	기억할게요 (은채)	4
DIA (다이아)	널 기다려 (DIA)	3
보아 (BoA)	No Matter What	0
Zion.T	신사 ($insa)	0
업텐션 (선율, 진후, 비토)	뛰어 (Run)	0
백예린	Bye bye my blue	0
매드타운 (MADTOWN)	빈칸	0
매드타운 (MADTOWN)	Yah할래! (Song by 이건, BUFFY)	0
매드타운 (MADTOWN)	비켜	0
매드타운 (MADTOWN)	LIE	1
씨스타	I Like That	1
폴킴	비	3
로미오 (ROMEO)	MIRO	0
로미오 (ROMEO)	Roller Coaster	0
로미오 (ROMEO)	Hello	3
로미오 (ROMEO)	Knock me out	0
로미오 (ROMEO)	삐딱해봤더니 (mama)	7
로미오 (ROMEO)	Back 2 You	5
HIGH4 (하이포)	하나의 하늘에 사는 날까지 (서울지방보훈청 나라사랑 캠페인송)	7
워너비 (WANNA.B)	왜요 (Why?)	0
태연 (TAEYEON)	Why	4
태연 (TAEYEON)	Starlight (Feat. DEAN)	4
소나무 (SONAMOO)	CLOSER	0
소나무 (SONAMOO)	센스넘쳐 (Sense Man)	0
소나무 (SONAMOO)	B.F	6
소나무 (SONAMOO)	넘나 좋은 것 (I Like U Too Much)	0
소나무 (SONAMOO)	SUGAR BABY	7
소나무 (SONAMOO)	I DO LOVE YOU	1
Zion.T	쿵	0
멜로디데이 (MelodyDay)	Paint Your Love	0
멜로디데이 (MelodyDay)	깔로 (Color)	0
멜로디데이 (MelodyDay)	Satellite	3
멜로디데이 (MelodyDay)	널 느끼고 널 느끼며	3
멜로디데이 (MelodyDay)	미워 미워 미워	5
멜로디데이 (MelodyDay)	비가 내리면 (Feat. 라비 Of 빅스)	5
VAV	No Doubt (노답)	5
VAV	신기루 (Mirrage)	0
VAV	Brotherhood	5
VAV	소문내지마	3
언니쓰	Shut Up (Feat. 유희열)	2
Zion.T	드러머 (Drummer) (Feat. 올티)	0
세븐틴	NO F.U.N	6
세븐틴	아주 NICE	3
세븐틴	힐링	3
세븐틴	SIMPLE	7
세븐틴	끝이 안보여	0
세븐틴	엄지척	0
세븐틴	예쁘다	3
세븐틴	이놈의 인기	3
세븐틴	유행가	0
세븐틴	Say Yes	1
세븐틴	떠내려가	5
세븐틴	아낀다 (Vocal Team Ver.)	0
세븐틴	만.세 (Hiphop Team Ver.)	0
세븐틴	Shining Diamond (Performance Team Ver.)	6
세븐틴	사랑쪽지 (Love Letter)	0
원더걸스	Why So Lonely	3
여자친구 (GFRIEND)	물들어요 (Fall in Love)	4
여자친구 (GFRIEND)	너 그리고 나 (NAVILLERA)	2
여자친구 (GFRIEND)	LOL	7
여자친구 (GFRIEND)	한 뼘 (Distance)	4
여자친구 (GFRIEND)	물꽃놀이 (Water Flower)	0
여자친구 (GFRIEND)	Mermaid	1
여자친구 (GFRIEND)	나의 일기장 (Sunshine)	7
여자친구 (GFRIEND)	나침반 (Compas)	4
여자친구 (GFRIEND)	찰칵 (Click)	4
여자친구 (GFRIEND)	바람에 날려 (Gone with the wind)	0
여자친구 (GFRIEND)	너 그리고 나 (NAVILLERA) (Inst.)	2
여자친구 (GFRIEND)	너 그리고 나 (NAVILLERA)	2
스누퍼 (SNUPER)	너=천국	7
스누퍼 (SNUPER)	캐리 (Carry)	0
비트윈 (BEATWIN)	니 여자친구	0
비트윈 (BEATWIN)	Broken	5
비트윈 (BEATWIN)	지겹다	1
비트윈 (BEATWIN)	Attention Part.2	0
허각	바다	0
오마이걸 (OH MY GIRL)	내 얘길 들어봐 (A-ing) (Feat. 스컬&하하)	3
오마이걸 (OH MY GIRL)	한여름의 크리스마스	0
오마이걸 (OH MY GIRL)	Je T`aime	1
오마이걸 (OH MY GIRL)	거짓말도 보여요	3
스탠딩 에그	여름밤에 우린	7
GOT7 (갓세븐)	Shaking The World	0
GOT7 (갓세븐)	Yo モリアガッテ Yo / Yo Moriagatteyo Yo (Yo 기분 Up시켜봐 Yo)	0
GOT7 (갓세븐)	GOT Ur Luv	0
GOT7 (갓세븐)	Laugh Laugh Laugh	0
GOT7 (갓세븐)	Be My Girl	0
GOT7 (갓세븐)	Around The World	0
GOT7 (갓세븐)	Love Train	0
GOT7 (갓세븐)	Jibberish	0
GOT7 (갓세븐)	O.M.G	0
GOT7 (갓세븐)	Angel	0
GOT7 (갓세븐)	Stay	0
GOT7 (갓세븐)	So Lucky	0
잔나비	뜨거운 여름밤은 가고 남은 건 볼품없지만	4
업텐션 (UP10TION)	오늘이 딱이야 (夜半逃走)	3
업텐션 (UP10TION)	예뻐 (Beautiful)	0
업텐션 (UP10TION)	오아시스 (OASIS)	0
업텐션 (UP10TION)	MAGIC	3
업텐션 (UP10TION)	행운이 되어줘 (Be My Luck)	0
멜로디데이 (MelodyDay)	Summer of Love	1
BLACKPINK	휘파람	0
아이오아이 (I.O.I)	Whatta Man (Good man)	0
EXO	Lotto	0
로미오 (ROMEO)	Treasure	0
로미오 (ROMEO)	악몽	3
로미오 (ROMEO)	MIRO	0
로미오 (ROMEO)	Roller Coaster	0
로미오 (ROMEO)	Hello	3
로미오 (ROMEO)	Knock me out	0
로미오 (ROMEO)	삐딱해봤더니 (mama)	7
로미오 (ROMEO)	Back 2 You	5
라붐 (LABOUM)	푱푱 (Shooting Love)	0
라붐 (LABOUM)	딩동 (Ding Dong)	0
라붐 (LABOUM)	달콤하게	0
라붐 (LABOUM)	Like U Love U (소연 With YUN Of LUNAFLY)	3
어반자카파	목요일 밤 (Feat. 빈지노)	0
볼빨간사춘기	우주를 줄게	0
볼빨간사춘기	나만 안되는 연애	3
마마무 (Mamamoo)	Angel (솔라 & 휘인)	0
마마무 (Mamamoo)	DAB DAB (문별 & 화사)	0
양다일	그리워	5
Red Velvet (레드벨벳)	러시안 룰렛 (Russian Roulette)	4
Red Velvet (레드벨벳)	Lucky Girl	4
Red Velvet (레드벨벳)	Bad Dracula	3
Red Velvet (레드벨벳)	Sunny Afternoon	3
Red Velvet (레드벨벳)	Fool	0
Red Velvet (레드벨벳)	Some Love	0
Red Velvet (레드벨벳)	My Dear	7
Red Velvet (레드벨벳)	러시안 룰렛 (Russian Roulette)	4
DIA (다이아)	7과 4분의3 (널+만나러+가는+길)	4
DIA (다이아)	Mr. Potter	0
DIA (다이아)	꽃, 바람 그리고 너 (DIA Ver.)	3
DIA (다이아)	#더럽 (The love...)	0
유재석	Dancing King	3
인피니트	태풍 (The Eye)	5
마마무 (Mamamoo)	NEW YORK	3
마마무 (Mamamoo)	NEW YORK	3
케이윌	그게 뭐라고	0
오마이걸 (OH MY GIRL)	너의 귓가에 안녕	0
Apink (에이핑크)	내가 설렐 수 있게	3
GOT7 (갓세븐)	skyway	0
GOT7 (갓세븐)	하드캐리	0
GOT7 (갓세븐)	Boom x3	6
GOT7 (갓세븐)	Prove It	3
GOT7 (갓세븐)	노잼	0
GOT7 (갓세븐)	HEY	0
GOT7 (갓세븐)	Mayday	0
GOT7 (갓세븐)	My Home	0
GOT7 (갓세븐)	Who`s That	0
GOT7 (갓세븐)	만약에	0
GOT7 (갓세븐)	아파	6
GOT7 (갓세븐)	니꿈꿔	3
GOT7 (갓세븐)	Let Me	3
소년공화국 (Boys Republic)	Only Girl	0
소년공화국 (Boys Republic)	So Fantasic	0
몬스타엑스	Fighter	0
몬스타엑스	Be Quiet	4
몬스타엑스	Blind	0
몬스타엑스	Queen	0
몬스타엑스	하얀소녀	0
몬스타엑스	Roller Coaster	3
방탄소년단	Intro : Boy Meets Evil	0
방탄소년단	피 땀 눈물	5
방탄소년단	Begin	6
방탄소년단	Lie	0
방탄소년단	Stigma	0
방탄소년단	First Love	5
방탄소년단	Reflection	0
방탄소년단	MAMA	0
방탄소년단	Awake	0
방탄소년단	Lost	0
방탄소년단	BTS Cypher 4	0
방탄소년단	Am I Wrong	7
방탄소년단	21세기 소녀	0
방탄소년단	둘! 셋! (그래도 좋은 날이 더 많기를)	7
방탄소년단	Interlude : Wings	0
방탄소년단	피 땀 눈물	5
오마이걸 (OH MY GIRL)	Ma Friend	0
레이디스 코드	Lorelei	3
레이디스 코드	The Rain	5
레이디스 코드	Jane Doe	0
다비치	내 옆에 그대인 걸	1
Crush	어떻게 지내	0
아이오아이 (I.O.I)	너무너무너무	3
박재범	All I Wanna Do (K) (Feat. Hoody, Loco)	3
블락비 바스타즈	이기적인 걸	0
TWICE (트와이스)	TT	2
TWICE (트와이스)	1 TO 10	3
TWICE (트와이스)	PONYTAIL	0
TWICE (트와이스)	JELLY JELLY	0
TWICE (트와이스)	PIT-A-PAT	3
TWICE (트와이스)	NEXT PAGE	3
TWICE (트와이스)	ONE IN A MILLION	7
TWICE (트와이스)	TT	2
오마이걸 (OH MY GIRL)	너의 귓가에 안녕	0
몬스타엑스	부나비 (The Tiger Moth)	7
블락비 바스타즈	이기적인 걸	0
블락비 바스타즈	Make It Rain	0
블락비 바스타즈	That`s Right	3
블락비 바스타즈	타이트하게	3
블락비 바스타즈	숨은 그림 찾기	3
EXO-CBX (첸백시)	Hey Mama!	4
베리굿 (BerryGood)	안 믿을래	6
베리굿 (BerryGood)	하나하나 (1 to 10)	6
베리굿 (BerryGood)	나와 사랑을 해	1
베리굿 (BerryGood)	Sugar Sugar	3
태연 (TAEYEON)	11:11	4
BLACKPINK	불장난	0
마마무 (Mamamoo)	그리고 그리고 그려봐	4
마마무 (Mamamoo)	Decalcomanie (데칼코마니)	0
마마무 (Mamamoo)	NEW YORK	3
마마무 (Mamamoo)	Moderato (Feat. Hash Swan)	3
마마무 (Mamamoo)	Angel	0
마마무 (Mamamoo)	DAB DAB	0
마마무 (Mamamoo)	놓지 않을게	3
마마무 (Mamamoo)	기대해도 좋은 날	4
탑독	Perfume	0
탑독	비가 와서 그래	3
탑독	Sunshine	3
탑독	뭐랄까나	0
탑독	Flower	0
탑독	Blind	0
탑독	Good morning	3
탑독	Emotion (Glitch mix)	3
마마무 (Mamamoo)	Decalcomanie (데칼코마니)	0
방탄소년단	INTRODUCTION : YOUTH	0
방탄소년단	RUN (Japanese Ver.)	0
방탄소년단	FIRE (Japanese Ver.)	0
방탄소년단	DOPE-超ヤベ-！- (쩔어) (Japanese Ver.)	0
방탄소년단	Good Day	0
방탄소년단	Save ME (Japanese Ver.)	0
방탄소년단	フンタン少年團 (흥탄소년단) (Japanese Ver.)	0
방탄소년단	ペップセ (뱁새) (Japanese Ver.)	0
방탄소년단	Wishing on a star	0
방탄소년단	Butterfly (Japanese Ver.)	0
방탄소년단	FOR YOU	0
방탄소년단	I NEED U (Japanese Ver.)	0
방탄소년단	EPILOGUE : Young Forever (Japanese Ver.)	0
몬스타엑스	부나비 (The Tiger Moth)	7
문문 (MoonMoon)	비행운	0
마마무 (Mamamoo)	언제나 그대 내 곁에	7
스누퍼 (SNUPER)	It`s raining	1
스누퍼 (SNUPER)	쓰다 (So much in love)	5
스누퍼 (SNUPER)	럭키 (Lucky)	0
스누퍼 (SNUPER)	나를 보내지마 (Please Don`t)	0
김희철	나비잠 (Sweet Dream)	5
업텐션 (UP10TION)	하얗게 불태웠어	7
업텐션 (UP10TION)	전력질주	0
업텐션 (UP10TION)	왜냐하면	5
업텐션 (UP10TION)	빠져가지고	4
업텐션 (UP10TION)	Just Like That	3
지코 (ZICO)	BERMUDA TRIANGLE (Feat. Crush, DEAN)	0
하하,오마이걸 (OH MY GIRL)	화이트 (White) (Feat. 엠타이슨)	7
라붐 (LABOUM)	겨울동화	1
세븐틴	BEAUTIFUL	0
세븐틴	붐붐	0
세븐틴	HIGHLIGHT	4
세븐틴	기대	0
세븐틴	빠른 걸음	0
세븐틴	몰래 듣지 마요	0
세븐틴	글쎄	6
세븐틴	웃음꽃	0
여자친구 (GFRIEND),피카친구	주머니 속 편지	0
여자친구 (GFRIEND),피카친구	주머니 속 편지 (Full Ver.)	0
헤이즈 (Heize)	저 별	3
소나무 (SONAMOO)	First Kiss	4
풍뎅이 (PDE)	징글벨 (Jingle Bells)	0
비트윈 (BEATWIN)	태양이 뜨면	3
10CM	내 눈에만 보여	3
Lasse Lindh	Hush	0
VAV	겨울잠 (Here I am)	3
현아,장현승,비투비,노지훈,CLC,펜타곤	Special Christmas	0
Crush	Beautiful	5
EXO	For Life	0
베리굿 (BerryGood)	힘을 내	3
볼빨간사춘기	좋다고 말해	0
티파니 (TIFFANY),김종국,다이나믹 듀오,여진구,김유정,에디킴,전현무	Talk About Love	7
에디킴	이쁘다니까	3
멜로디데이 (MelodyDay)	BEAUTIFUL DAY	1
정준일	첫 눈	3
AKMU (악동뮤지션)	오랜 날 오랜 밤	5
에이프릴 (APRIL)	봄의 나라 이야기	3
에이프릴 (APRIL)	지금 모습 이대로	5
에이프릴 (APRIL)	시간아 멈춰라	4
에이프릴 (APRIL)	WOW	6
에이프릴 (APRIL)	Fine Thank You	0
에이프릴 (APRIL)	꿈사탕 (Special Ver.)	0
에이프릴 (APRIL)	Muah! (Special Ver.)	4
에이프릴 (APRIL)	Snowman (Special Ver.)	4
DAY6 (데이식스)	아 왜 (I Wait)	0
DAY6 (데이식스)	겨울이 간다	0
레이디스 코드	Butterfly	7
어반자카파	소원	3
소나무 (SONAMOO)	내 맘대로 해	6
소나무 (SONAMOO)	나 너 좋아해?	4
소나무 (SONAMOO)	오렌지 카푸치노	0
소나무 (SONAMOO)	Talk About U	3
칠학년일반	나를 기억해주세요	5
L.A.U	그리운다	1
마마무 (Mamamoo)	LOVE	3
마마무 (Mamamoo)	LOVE	3
CLC	Liar	0
CLC	도깨비	0
CLC	Mistake	6
CLC	미유미유 (Meow Meow)	2
CLC	말이야	3
CLC	눈물병	1
아이오아이 (I.O.I)	소나기	6
헤이즈 (Heize)	Round and round (Feat. 한수지)	0
수지 (SUZY)	행복한 척	1
멜로디데이 (MelodyDay)	바빠 보여요 (Feat. 정일훈 Of 비투비)	3
Red Velvet (레드벨벳)	Rookie	4
Red Velvet (레드벨벳)	Little Little	7
Red Velvet (레드벨벳)	Happily Ever After	0
Red Velvet (레드벨벳)	Talk To Me	4
Red Velvet (레드벨벳)	Body Talk	5
Red Velvet (레드벨벳)	마지막 사랑 (Last Love)	5
Zion.T	노래	0
Zion.T	Complex (feat. G-DRAGON)	0
Zion.T	미안해 (feat. Beenzino)	0
Red Velvet (레드벨벳)	Rookie	4
Zion.T	영화관	0
두번째달,레이디스 코드	그럴 땐	3
DAY6 (데이식스)	예뻤어	4
DAY6 (데이식스)	My Day	4
블락비 (Block B)	YESTERDAY	0
비트윈 (BEATWIN)	떠나지 말아요	3
방탄소년단	Intro : Boy Meets Evil	0
방탄소년단	피 땀 눈물	5
방탄소년단	Begin	6
방탄소년단	Lie	0
방탄소년단	Stigma	0
방탄소년단	First Love	5
방탄소년단	Reflection	0
방탄소년단	MAMA	0
방탄소년단	Awake	0
방탄소년단	Lost	0
방탄소년단	BTS Cypher 4	0
방탄소년단	Am I Wrong	7
방탄소년단	21세기 소녀	0
방탄소년단	둘! 셋! (그래도 좋은 날이 더 많기를)	7
방탄소년단	봄날	3
방탄소년단	Not Today	0
방탄소년단	Outro : Wings	0
방탄소년단	A Supplementary Story : You Never Walk Alone	0
비아이지 (B.I.G)	1.2.3	4
방탄소년단	봄날	3
빅플로	STARDOM	0
빅플로	때로는	1
빅플로	BETTER LIFE	7
멜로디데이 (MelodyDay)	KISS ON THE LIPS	4
멜로디데이 (MelodyDay)	MIX & MATCH	3
멜로디데이 (MelodyDay)	흔한 멜로디 (Feat. JQ)	0
멜로디데이 (MelodyDay)	LIKE U	3
멜로디데이 (MelodyDay)	GIFT	1
멜로디데이 (MelodyDay)	바빠 보여요 (Feat. 정일훈 Of 비투비)	3
DEAN	넘어와 (Feat. 백예린)	0
베리굿 (BerryGood)	Hello	3
VAV	비너스 (Dance With Me)	4
L.A.U	남.사.못 (남자는 사랑을 못잊는다)	1
TWICE (트와이스)	KNOCK KNOCK	5
TWICE (트와이스)	녹아요	3
TWICE (트와이스)	1 TO 10	3
TWICE (트와이스)	PONYTAIL	0
TWICE (트와이스)	JELLY JELLY	0
TWICE (트와이스)	PIT-A-PAT	3
TWICE (트와이스)	NEXT PAGE	3
TWICE (트와이스)	ONE IN A MILLION	7
TWICE (트와이스)	KNOCK KNOCK	5
